image_name,state,utime,date_part,federation_member
LT52160661994107CUB00,running,2017-06-02 06:44:39.128937,1496385879.12894,experimento.manager.naf.lsd.ufcg.edu.br
LT52170651996104CUB00,finished,2017-06-02 06:46:19.34618,1496385979.34618,manager.naf.ufscar.br
LT52170652000163CUB00,running,2017-06-02 06:46:29.479127,1496385989.47913,manager.naf.ufscar.br
LT52170651996136CUB00,finished,2017-06-02 06:46:49.527312,1496386009.52731,manager.naf.ufscar.br
LT52170652001037CUB00,running,2017-06-02 06:46:59.770332,1496386019.77033,manager.naf.ufscar.br
LT52150662007040CUB00,finished,2017-06-02 06:52:20.468792,1496386340.46879,experimento.manager.naf.lsd.ufcg.edu.br
LT52170651996152CUB00,finished,2017-06-02 06:53:50.779652,1496386430.77965,manager.naf.ufscar.br
LT52170662002024CUB00,running,2017-06-02 06:54:01.157157,1496386441.15716,manager.naf.ufscar.br
LT52170651996184CUB00,finished,2017-06-02 06:56:21.439314,1496386581.43931,manager.naf.ufscar.br
LT52170652000195CUB00,running,2017-06-02 06:56:31.734168,1496386591.73417,manager.naf.ufscar.br
LT52170651996248CUB00,finished,2017-06-02 06:58:52.20112,1496386732.20112,manager.naf.ufscar.br
LT52170652000211CUB00,running,2017-06-02 06:59:02.578328,1496386742.57833,manager.naf.ufscar.br
LT52150662008171CUB00,finished,2017-06-02 06:59:52.883561,1496386792.88356,experimento.manager.naf.lsd.ufcg.edu.br
LT52170651996200CUB00,finished,2017-06-02 07:00:33.292073,1496386833.29207,manager.naf.ufscar.br
LT52170652009187CUB00,running,2017-06-02 07:00:43.862818,1496386843.86282,manager.naf.ufscar.br
LT52170651996296CUB00,finished,2017-06-02 07:00:43.878938,1496386843.87894,manager.naf.ufscar.br
LT52170661991010CUB00,running,2017-06-02 07:00:54.361046,1496386854.36105,manager.naf.ufscar.br
LT52170651996312CUB00,finished,2017-06-02 07:03:35.190193,1496387015.19019,manager.naf.ufscar.br
LT52170661991026CUB00,running,2017-06-02 07:03:45.860075,1496387025.86007,manager.naf.ufscar.br
LT52170661991042CUB00,running,2017-06-02 07:07:16.895006,1496387236.89501,manager.naf.ufscar.br
LT52150662007200CUB00,finished,2017-06-02 07:15:47.721596,1496387747.7216,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662005226CUB00,finished,2017-06-02 07:24:58.97175,1496388298.97175,experimento.manager.naf.lsd.ufcg.edu.br
LT52170662002024CUB00,finished,2017-06-02 07:26:29.560159,1496388389.56016,manager.naf.ufscar.br
LT52170652003347CUB00,running,2017-06-02 07:26:40.430593,1496388400.43059,manager.naf.ufscar.br
LT52170661991010CUB00,finished,2017-06-02 07:34:51.939544,1496388891.93954,manager.naf.ufscar.br
LT52170661995277CUB00,running,2017-06-02 07:35:02.880964,1496388902.88096,manager.naf.ufscar.br
LT52170652001037CUB00,finished,2017-06-02 07:37:53.136155,1496389073.13615,manager.naf.ufscar.br
LT52170662002008CUB00,running,2017-06-02 07:38:04.153553,1496389084.15355,manager.naf.ufscar.br
LT52170652000163CUB00,finished,2017-06-02 07:38:14.182085,1496389094.18209,manager.naf.ufscar.br
LT52170662002040CUB00,running,2017-06-02 07:38:25.124803,1496389105.1248,manager.naf.ufscar.br
LT52170661991042CUB00,finished,2017-06-02 07:39:15.196295,1496389155.1963,manager.naf.ufscar.br
LT52170662006131CUB00,running,2017-06-02 07:39:26.431173,1496389166.43117,manager.naf.ufscar.br
LT52170652000195CUB00,finished,2017-06-02 07:46:16.98501,1496389576.98501,manager.naf.ufscar.br
LT52170651990247CUB00,running,2017-06-02 07:46:27.953002,1496389587.953,manager.naf.ufscar.br
LT52170652000211CUB00,finished,2017-06-02 07:50:08.244642,1496389808.24464,manager.naf.ufscar.br
LT52170652009187CUB00,finished,2017-06-02 07:52:59.565676,1496389979.56568,manager.naf.ufscar.br
LT52170661986348CUB00,running,2017-06-02 07:53:10.603207,1496389990.60321,manager.naf.ufscar.br
LT52170652003347CUB00,running,2017-06-02 08:02:42.568304,1496390562.5683,manager.naf.ufscar.br
LT52170651996040CUB00,running,2017-06-02 08:02:42.587079,1496390562.58708,manager.naf.ufscar.br
LT52170652004206CUB00,running,2017-06-02 08:04:33.354845,1496390673.35485,manager.naf.ufscar.br
LT52170661995277CUB00,finished,2017-06-02 08:08:03.608769,1496390883.60877,manager.naf.ufscar.br
LT52170662002008CUB00,finished,2017-06-02 08:12:04.479721,1496391124.47972,manager.naf.ufscar.br
LT52170662006131CUB00,finished,2017-06-02 08:12:15.157429,1496391135.15743,manager.naf.ufscar.br
LT52170662002040CUB00,finished,2017-06-02 08:12:25.770016,1496391145.77002,manager.naf.ufscar.br
LT52170661986348CUB00,finished,2017-06-02 08:26:28.26192,1496391988.26192,manager.naf.ufscar.br
LT52170651996040CUB00,finished,2017-06-02 08:52:50.847838,1496393570.84784,manager.naf.ufscar.br
LT52170661991026CUB00,running,2017-06-02 09:16:03.077104,1496394963.0771,manager.naf.ufscar.br
LT52160661994187CUB00,running,2017-06-02 09:16:33.097368,1496394993.09737,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661996017CUB00,running,2017-06-02 09:16:33.108183,1496394993.10818,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,running,2017-06-02 09:30:44.476502,1496395844.4765,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,running,2017-06-02 09:30:44.48966,1496395844.48966,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,running,2017-06-02 09:32:44.586437,1496395964.58644,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994107CUB00,running,2017-06-02 09:41:55.615482,1496396515.61548,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,running,2017-06-02 09:45:06.416793,1496396706.41679,experimento.manager.naf.lsd.ufcg.edu.br
LT52170661991026CUB00,finished,2017-06-02 09:51:48.024422,1496397108.02442,manager.naf.ufscar.br
LT52160661994043CUB00,running,2017-06-02 09:53:09.070004,1496397189.07,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994267CUB00,running,2017-06-02 10:09:10.379928,1496398150.37993,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661996017CUB00,running,2017-06-02 10:09:10.392616,1496398150.39262,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662007216CUB00,running,2017-06-02 10:11:10.882256,1496398270.88226,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662004160CUB00,running,2017-06-02 10:13:21.671058,1496398401.67106,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,running,2017-06-02 10:13:21.681544,1496398401.68154,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,running,2017-06-02 10:13:21.692324,1496398401.69232,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662005306CUB00,running,2017-06-02 10:15:21.812972,1496398521.81297,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,running,2017-06-02 10:17:21.943124,1496398641.94312,experimento.manager.naf.lsd.ufcg.edu.br
LT52160651995078CUB00,running,2017-06-02 10:17:21.958658,1496398641.95866,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662001359CUB00,running,2017-06-02 10:25:53.814661,1496399153.81466,experimento.manager.naf.lsd.ufcg.edu.br
